x1,x2,cls
-1.3550901151500785,0.7321108757250204,1.0
-0.6854711848850182,0.269403948318519,1.0
-1.315771699648879,1.0054944145986888,1.0
-0.4363495702328387,1.0754962944216453,1.0
-1.1100912370019551,1.520844463620811,1.0
-1.2411825999866,0.5551944808657264,1.0
-0.5900131172891194,1.3109886535230446,1.0
-0.4959334056625005,1.1175763629343967,1.0
-0.6916708824019662,1.2836765337637062,1.0
-1.02610945355325,0.4258657703777139,1.0
-0.6965492027624278,0.2614785315868575,1.0
-0.21870163379152188,1.6413664887965134,1.0
-1.0628021583164757,0.8722912022568091,1.0
-2.204453329155971,-0.14211153923264705,1.0
-0.6808958884892936,1.5481758478699625,1.0
-0.0543373079492038,1.2951388481529444,1.0
-1.2475766014187548,1.2991356424629952,1.0
-0.22617336282253075,0.9059658371332269,1.0
-0.5790827121253337,0.6310774923396385,1.0
-1.0484205765576495,-0.09844805193333789,1.0
-0.1411644105313092,1.218121586832078,1.0
-1.10220928972932,1.575214035821966,1.0
-1.285237712284325,0.3253017174382336,1.0
-0.4568538724091522,1.625431325515786,1.0
0.09327603688871998,0.8266832876869654,1.0
-1.4620996568470492,0.27245141235789333,1.0
-1.335242526418055,0.40595955005857437,1.0
-1.0378501022698183,0.1591257042533987,1.0
-0.5031934404052782,1.4834779126126747,1.0
-0.2358865999232995,0.9745053921197229,1.0
-0.596276126292239,1.004535182829964,1.0
-0.26148249637519966,0.5538066255897843,1.0
0.11005975182827557,0.4541343627014165,1.0
-0.6657361648759407,0.0010875087374434954,1.0
-0.2965436118485283,1.3374955501185681,1.0
-0.8807141611998001,1.584360727115958,1.0
-0.26584264627209153,1.4930739062498253,1.0
-0.46841771891914236,0.4565972939772414,1.0
-1.010811148650554,0.4629676639067074,1.0
-1.4031013082048596,0.6252367377707085,1.0
-2.207523206257408,0.08003142209058815,1.0
0.9899996011769197,-0.7380465942135098,-1.0
0.043666112730139,-1.2121018147773355,-1.0
0.8880102205516538,-1.6363877212135696,-1.0
0.9628498101612699,-1.0530246171200754,-1.0
0.6417340759292207,-1.0205764214951005,-1.0
0.22701209114693496,-1.2149342324536883,-1.0
0.5017007956040755,-1.3784992994986685,-1.0
1.3111702329310768,-0.5007361420244303,-1.0
0.6519223385968288,-0.7355837442624228,-1.0
-0.3171309431294451,-1.989831081222687,-1.0
1.299019876160373,-0.4765990995261509,-1.0
0.8366239722009359,-0.4838732574984426,-1.0
1.4651698861880227,-0.06784903653253416,-1.0
0.6096557324169387,-0.8642030645467067,-1.0
1.098339829532753,-0.624064716091172,-1.0
1.5626966334239378,-0.2859204173231402,-1.0
0.8924127909502403,-0.463220610200339,-1.0
1.0842676660524664,-0.05297206435961089,-1.0
0.6054507722474073,-2.191876613378552,-1.0
0.3586895323308299,-0.8706688331168125,-1.0
1.1613163273119105,-0.6498900062746603,-1.0
0.8934401502544571,-0.8724625568951275,-1.0
1.3566744140997489,-1.1808830825126397,-1.0
-0.09822137275893549,-1.1163620918082537,-1.0
1.5394003428803527,-0.8695888903211945,-1.0
0.6582377335515613,-1.2778864519489874,-1.0
0.7683663466580909,-1.0154620034295025,-1.0
0.22733267680853894,-0.9975951321150017,-1.0
1.4747078689847393,-0.8894068942514585,-1.0
1.3346917929928588,0.11036972533062635,-1.0
1.4543007856542634,-0.4068803963079785,-1.0
1.0468532465648417,-0.5712927703497955,-1.0
1.6191369451651694,0.1650918550964937,-1.0
0.4741021069202192,-1.0883997309341793,-1.0
0.869532060836558,-0.6702754415347416,-1.0
1.3209522757152417,-1.8485071149500794,-1.0
-0.29149692555619067,-1.7145459213453764,-1.0
1.166713779498236,-0.6406213950166582,-1.0
0.5447578173397746,-1.1321723787137725,-1.0
1.1479446989616267,0.7511646725825966,-1.0
0.5200922597357109,-0.5048012510797594,-1.0
0.6552136814715813,-0.06697481231779791,-1.0
0.44411178647270166,-0.8205820898279996,-1.0
0.9130726554561881,0.015375071752338277,-1.0
0.06108158437307877,-0.8222593227239153,-1.0
1.1799090556265925,-0.6786153011418606,-1.0
-0.05830944522492029,-2.304539582870605,-1.0
0.5000829988657564,-0.45860800922072403,-1.0
0.5411427256056897,-0.7341303330807099,-1.0
0.8367119849410172,-0.5478286278759047,-1.0
0.9146009782803719,0.27389779798876923,-1.0
0.9916572373292221,-0.9896861790542755,-1.0
0.5573046858758028,-1.3171539231149656,-1.0
1.7547442114340601,-0.575889136494609,-1.0
0.46137453968054465,-1.2442391646578939,-1.0
0.5152886338176722,-0.4767260823445746,-1.0
1.486338190769201,-0.5020976700504279,-1.0
0.9056404542098925,-0.634318285219375,-1.0
0.8472025344682607,-0.9144829678344375,-1.0
0.8070554518923944,-0.8531867529505612,-1.0
1.3148869751116676,-0.728465891802149,-1.0
0.8624783041904164,-1.245724322311624,-1.0
1.385751823808325,-0.36665667730445844,-1.0
0.20226036535540282,-0.12595829364562144,-1.0
0.8244673288604698,-0.2311388093542658,-1.0
0.7191937490931646,-1.5666694464121327,-1.0
0.7053762239091498,-1.5781886921830104,-1.0
1.8488012537887144,0.6449416978841012,-1.0
1.4610090532232984,0.15063927859572848,-1.0
0.6174848476395157,-0.035576468271924414,-1.0
0.3636108916772036,-1.5152207231848922,-1.0
1.410122358909492,-0.8595504924710943,-1.0
1.0354717612501125,-0.7141112900191082,-1.0
0.8788594224119216,-0.6264468103781329,-1.0
0.37617188954702435,-1.0405162335005127,-1.0
1.5080595539473314,-0.8858612319511596,-1.0
0.2874742260807007,-1.7304222945191823,-1.0
1.2024994949511367,-0.6781083580315912,-1.0
1.7581960437936213,-0.07293158186251822,-1.0
0.8060605067357488,-0.43596571370869247,-1.0
0.41419004176175916,-1.1996257564432926,-1.0
0.21042339307169855,-1.2191836756669148,-1.0
0.7113388731107665,-0.7989672532099448,-1.0
0.9476881299606712,-0.8715983495358093,-1.0
1.186192553381624,-1.0439388933490343,-1.0
0.8877814249488998,-1.278048569111872,-1.0
0.415633346921979,-1.3436744319834348,-1.0
0.5886564808327642,-0.7357340552193871,-1.0
0.8737424605248786,-1.6246561872159022,-1.0
0.604550026601196,-0.4970668038306503,-1.0
1.4509830365744316,0.10358046788283556,-1.0
2.104667413569575,-0.024094122817682705,-1.0
1.1856602135309133,-1.3483930956304588,-1.0
1.622943818319984,-0.7854510681321647,-1.0
-0.08263581437246457,-1.626250948328434,-1.0
0.5390286097534178,-1.199412593573798,-1.0
1.361464481369802,-1.1416630701663586,-1.0
1.0968168466426174,-0.9266028795951986,-1.0
0.02518948541266702,-0.9521385683360762,-1.0
-0.1855208044449709,-1.3380500891534826,-1.0
